article_id,tweet_id,relevance_score,tweet,clean_text
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40126e+17,0,FINAL SCORE 42-12. GREAT win great second-half defence. Bring on the Broncos next week #NRLCowboysTitans #ridemcowboys #nqc20,final score great win great defenc bring on the bronco next week nrlcowboystitan ridemcowboy
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40163e+17,2,"Great TMO work by Shaun Veldsman in the England/Ireland game,England looking slick I have to say!12-3 Eng leading!",great tmo work by shaun veldsman in the game england look slick i have to say eng lead
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40184e+17,2,RT @IndoSport: #RWC2015 result: England 21 Ireland 13. Better second half from Ireland but plenty of knocks picked up http://t.co/5ODnYeC51…,rt indosport result england ireland better second half from ireland but plenti of knock pick up http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40186e+17,2,REPORT: England recorded a 21-13 win against Ireland at Twickenham. https://t.co/sA9PcZpHxq http://t.co/a5560IeCB7,report england record a win against ireland at twickenham http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40195e+17,0,RT @IndoSport: Bernard Brogan opens the scoring with a terrific score. Join our live blog http://t.co/EtXml7rmkX #DUBvMAY,rt indosport bernard brogan open the score with a terrif score join our live blog http dubvmay
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40203e+17,2,RT @TelegraphRugby: England 21 Ireland 13 Report: Clinical England make a significant statement ahead of the RWC http://t.co/oe5kq2CUmu htt…,rt telegraphrugbi england ireland report clinic england make a signific statement ahead of the rwc http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40207e+17,2,RT @SARugbymag: REPORT: England recorded a 21-13 win against Ireland at Twickenham. https://t.co/sA9PcZpHxq http://t.co/a5560IeCB7,rt sarugbymag report england record a win against ireland at twickenham http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40229e+17,2,Ireland lose final warm-up as England pulls ahead: Ireland will go into the world cup on the back of two defea... http://t.co/GgqUfQHMYf,ireland lose final as england pull ahead ireland will go into the world cup on the back of two defea http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40231e+17,2,Stuart Lancaster calls for Fiji focus after England edge Ireland in last World ... - http://t.co/hEno89rRkO: Ex... http://t.co/EnlXeKVKyh,stuart lancast call for fiji focu after england edg ireland in last world http ex http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40292e+17,0,"Razorbacks with a 300 yard passer, 100 yard rusher, and 100 receiver since 2011. They win 48-13 in their opener against UTEP! #WPS",razorback with a yard passer yard rusher and receiv sinc they win in their open against utep wp
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40293e+17,0,Rugby - Tonga edge out Romania in final warm-up http://t.co/29SCkKThDB,rugbi tonga edg out romania in final http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40295e+17,2,World Cup warm-ups: Wales beat Italy 23-19; England held Ireland 21-13; France edged Scotland 19-16; Argentina downed Leicester Tigers 55-34,world cup wale beat itali england held ireland franc edg scotland argentina down leicest tiger
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40387e+17,2,England beat Ireland 21-13 in final warm up http://t.co/eoVsoLzgN5 #Sports,england beat ireland in final warm up http sport
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40392e+17,2,Rugby - England beat Ireland 21-13 in final warm up http://t.co/dchpzMosIq #PNG http://t.co/bl5ouFJ6DZ,rugbi england beat ireland in final warm up http png http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.40403e+17,2,"International Friendlies – Results: England 21 -13 Ireland, Wales 23 – 19 Italy, France 19 – 16 Scotland #SSRugby",intern friendli result england ireland wale itali franc scotland ssrugbi
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.41079e+17,0,End of the thrid.  Hokies need to score 12 points in the scoring end zone to win this.,end of the thrid hoki need to score point in the score end zone to win thi
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.43139e+17,0,"RT @MikeStantonRS: Astros at Angels, Astros could really use to score first today, 53-18 when scoring the first run",rt mikestantonr astro at angel astro could realli use to score first today when score the first run
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.4352e+17,0,The corn condition index score for this week of 374 matches the score for the same week in 2010.,the corn condit index score for thi week of match the score for the same week in
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.43566e+17,0,High school football score predictor: Week 2 http://t.co/RKDdfstSoz,high school footbal score predictor week http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.43575e+17,1,Sam Burgess left on bench for England Rugby World Cup opener against Fiji http://t.co/la4mo1a7Ru,sam burgess left on bench for england rugbi world cup open against fiji http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44612e+17,1,Final Score Friday – 2015: Week 4 scoreboard http://t.co/m2Yd8NvmPf,final score friday week scoreboard http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44883e+17,1,#RWC2015 Ireland to beat England in semi-final: Brian O'Driscoll http://t.co/3irDBLcAlm http://t.co/XpMWqSbqSz,ireland to beat england in brian http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44902e+17,2,England v Fiji September: talking points ahead of kick-off at Twickenham  #ENGvFIJ #RWC2015 http://t.co/XGdrT6yaux http://t.co/RnJp7kmuIo,england v fiji septemb talk point ahead of at twickenham engvfij http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44928e+17,1,"RT @networkrail: #RWC2015 Due to the England v Fiji match at Twickenham, London stations will be very busy. Please check @RWC2015Travel for…",rt networkrail due to the england v fiji match at twickenham london station will be veri busi pleas check
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.4495e+17,1,An early penalty has put England out to a 3-0 lead over Fiji in the Rugby World Cup opener at Twickenham.,an earli penalti ha put england out to a lead over fiji in the rugbi world cup open at twickenham
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44953e+17,2,11' Jaco Peyper goes upstairs to the TMO and England are awarded a penalty for a tip-tackle on Jonny May. Ford kicks to touch for a lineout,jaco peyper goe upstair to the tmo and england are award a penalti for a on jonni may ford kick to touch for a lineout
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44954e+17,1,First try of World Cup goes to England on 13 mins. A penalty try and Fiji lose their scrum-half to the sin bin. Big moment. 10-0,first tri of world cup goe to england on min a penalti tri and fiji lose their to the sin bin big moment
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44958e+17,1,NEAR TRY FOR FIJI! Great step and run by Matawalu. England with a scrum in their half. #ENGvFJI #RWC2015 #FlyingFijians,near tri for fiji great step and run by matawalu england with a scrum in their half engvfji flyingfijian
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44959e+17,1,28' Superb work by Jonny May and @mikebrown_15 to deny Fiji a try as Matawalu knocks on over the line. England have a 5m scrum #ENGvFJI,superb work by jonni may and to deni fiji a tri as matawalu knock on over the line england have a scrum engvfji
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44959e+17,0,KA on wing scoring: Namon can score. KJ can score. VanLeer can shoot. Terrence can get to the hole. Payne can play both guard spots,ka on wing score namon can score kj can score vanleer can shoot terrenc can get to the hole payn can play both guard spot
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44987e+17,1,STORY: England endures uncomfortable #RWC2015 opener to eventually beat brave Fiji 35-11 at Twickenham http://t.co/c8J8WkwlHh #rugby,stori england endur uncomfort open to eventu beat brave fiji at twickenham http rugbi
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.44988e+17,1,England defeat Fiji 35-11 in Rugby World Cup opener http://t.co/UYc5gw6rRu http://t.co/3xnFQKXpeb,england defeat fiji in rugbi world cup open http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.45001e+17,1,England beat Fiji 35-11 in Rugby World Cup opener http://t.co/K1tOc7PGHt http://t.co/Su9dHsaeuz,england beat fiji in rugbi world cup open http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.45072e+17,2,England too good for Fiji in Twickenham opener of #RugbyWorldCup http://t.co/ohijYSKXqZ http://t.co/5uyWHPC2Km,england too good for fiji in twickenham open of rugbyworldcup http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.45396e+17,0,A's have scored a run to cut the lead to 3-2 and have runners at first and second with two outs in the 4th. #Astros,a have score a run to cut the lead to and have runner at first and second with two out in the astro
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.46063e+17,0,High school football score predictor: Week 3 http://t.co/5n7yMTwIjp,high school footbal score predictor week http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.47117e+17,0,Brendan Taylor was a disappointed man after day 3 of #NottsvHants despite scoring 90: http://t.co/gTmWcOCrmJ http://t.co/gHA5B0ZzCI,brendan taylor wa a disappoint man after day of nottsvhant despit score http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.47238e+17,0,Final Score Friday – 2015: Week 5 scoreboard http://t.co/ebEeTUfqt7,final score friday week scoreboard http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.4786e+17,0,England score the only try of the first half to lead Wales 16-9 after a torrid first half of their Pool A showdown at Twickenham #RWC2015,england score the onli tri of the first half to lead wale after a torrid first half of their pool a showdown at twickenham
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.47874e+17,0,Score and a half,score and a half
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.47879e+17,0,Farrell and Ford on the park and England turn down a shot at goal at the death to tie the game. That will take a bit of explaining.,farrel and ford on the park and england turn down a shot at goal at the death to tie the game that will take a bit of explain
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.48013e+17,0,"Roasso Kumamoto also score very late, Kiyotake scoring in the 93rd to rescue a point against Zweigen Kanazawa.",roasso kumamoto also score veri late kiyotak score in the to rescu a point against zweigen kanazawa
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.4803e+17,0,"RT @sushi_football: Roasso Kumamoto also score very late, Kiyotake scoring in the 93rd to rescue a point against Zweigen Kanazawa.",rt roasso kumamoto also score veri late kiyotak score in the to rescu a point against zweigen kanazawa
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.48477e+17,0,"Harry Gregson-Williams on scoring The Martian and what makes the perfect film score 

http://t.co/TnAgu3CeTo http://t.co/yuVGhtvpkS",harri on score the martian and what make the perfect film score http http
0429b914-907a-4d79-aed8-5e2a7ebaa230,6.49256e+17,0,Final Score Friday – 2015: Week 6 scoreboard http://t.co/hyJgT00a2o,final score friday week scoreboard http
04373281-0764-483e-a96f-481562918702,6.39153e+17,2,New featurette for Sicario takes a look at Emily Blunt! http://t.co/nnsfkvxxcn,new featurett for sicario take a look at emili blunt http
04373281-0764-483e-a96f-481562918702,6.40351e+17,0,Movie Review: The Gift | http://t.co/5EJqrZfUle,movi review the gift http
04373281-0764-483e-a96f-481562918702,6.41498e+17,2,"RT @JimmyKimmelLive: Tonight on #Kimmel Emily Blunt #Sicario, #AmericanHero #SpencerStone &amp; @RitaOra ft. @ChrisBrown on the Samsung stage h…",rt jimmykimmel tonight on kimmel emili blunt sicario americanhero spencerston amp ritaora chrisbrown on the samsung stage
04373281-0764-483e-a96f-481562918702,6.41796e+17,1,Law Enforcement Agencies Tackle Growing Drug Problem http://t.co/zPYzuOscKk,law enforc agenc tackl grow drug problem http
04373281-0764-483e-a96f-481562918702,6.41953e+17,1,@ISMGSummit New Insights from a Former #FBI Agent. @charlesschwab's Langley on Collaboration w Law Enforcement http://t.co/CjF5p9BS11,ismgsummit new insight from a former fbi agent charlesschwab langley on collabor w law enforc http
04373281-0764-483e-a96f-481562918702,6.42115e+17,1,SICARIO: Emily Blunt gives a great performance as a character that makes no goddamn sense. #TIFF15,sicario emili blunt give a great perform as a charact that make no goddamn sens
04373281-0764-483e-a96f-481562918702,6.42121e+17,0,Video: Retired FBI agent: Law enforcement did job in stopping bomb plot http://t.co/P0gRzOORDB,video retir fbi agent law enforc did job in stop bomb plot http
04373281-0764-483e-a96f-481562918702,6.4248e+17,0,Movie Review: ‘The Visit’ | http://t.co/7SBpqn5sOF,movi review the visit http
04373281-0764-483e-a96f-481562918702,6.425e+17,1,John Krasinski is here at the #Sicario party to support his lady Emily Blunt. #TIFF15,john krasinski is here at the sicario parti to support hi ladi emili blunt
04373281-0764-483e-a96f-481562918702,6.42532e+17,2,Emily Blunt says #Sicario shows 'how cheap life has become': http://t.co/05c4d5xsJ3 #TIFF15 http://t.co/fqa35hp3LS,emili blunt say sicario show cheap life ha becom http http
04373281-0764-483e-a96f-481562918702,6.431e+17,2,Film Review: Sicario (★★★½) #TIFF15 #TIFF - http://t.co/d72wGbFiWR★★★½/,film review sicario tiff http
04373281-0764-483e-a96f-481562918702,6.43232e+17,2,"RT @THR: '#Sicario': Benicio del Toro, Emily Blunt on Mexican Cartel's Brutality in Drug Wars http://t.co/5rdjzYJRDI  #TIFF15 http://t.co/t…",rt thr sicario benicio del toro emili blunt on mexican cartel brutal in drug war http http
04373281-0764-483e-a96f-481562918702,6.43504e+17,2,Today @TheEllenShow welcomes #UFC Champion @RondaRousey + Emily Blunt talks #Sicario at 4pm on #WISN12 http://t.co/YgRJz7GQjo,today theellenshow welcom ufc champion rondarousey emili blunt talk sicario at on http
04373281-0764-483e-a96f-481562918702,6.43537e+17,1,Emily Blunt. Check. Mate.  https://t.co/LX5zGRGOAg,emili blunt check mate http
04373281-0764-483e-a96f-481562918702,6.43867e+17,2,Emily Blunt faces tough questions as FBI agent in thriller 'Sicario' http://t.co/mkSaKx768K,emili blunt face tough question as fbi agent in thriller http
